rank,image_path
23482,23482_ILSVRC2012_val_00028638.JPEG
24232,24232_ILSVRC2012_val_00043361.JPEG
26630,26630_ILSVRC2012_val_00003072.JPEG
27539,27539_ILSVRC2012_val_00012823.JPEG
27620,27620_ILSVRC2012_val_00007187.JPEG
29712,29712_ILSVRC2012_val_00018670.JPEG
30796,30796_ILSVRC2012_val_00019507.JPEG
31323,31323_ILSVRC2012_val_00006019.JPEG
31696,31696_ILSVRC2012_val_00049510.JPEG
31945,31945_ILSVRC2012_val_00011903.JPEG
32288,32288_ILSVRC2012_val_00027377.JPEG
34387,34387_ILSVRC2012_val_00048839.JPEG
34753,34753_ILSVRC2012_val_00002638.JPEG
36951,36951_ILSVRC2012_val_00024200.JPEG
37325,37325_ILSVRC2012_val_00036803.JPEG
37905,37905_ILSVRC2012_val_00024780.JPEG
38050,38050_ILSVRC2012_val_00033106.JPEG
38750,38750_ILSVRC2012_val_00035983.JPEG
39508,39508_ILSVRC2012_val_00049673.JPEG
39850,39850_ILSVRC2012_val_00038234.JPEG
39927,39927_ILSVRC2012_val_00006993.JPEG
39928,39928_ILSVRC2012_val_00015996.JPEG
40019,40019_ILSVRC2012_val_00012591.JPEG
40035,40035_ILSVRC2012_val_00013344.JPEG
40211,40211_ILSVRC2012_val_00016365.JPEG
40320,40320_ILSVRC2012_val_00037073.JPEG
40642,40642_ILSVRC2012_val_00033910.JPEG
41122,41122_ILSVRC2012_val_00048621.JPEG
41782,41782_ILSVRC2012_val_00017804.JPEG
41839,41839_ILSVRC2012_val_00019565.JPEG
42547,42547_ILSVRC2012_val_00002563.JPEG
42926,42926_ILSVRC2012_val_00003786.JPEG
43025,43025_ILSVRC2012_val_00015979.JPEG
43107,43107_ILSVRC2012_val_00030242.JPEG
43774,43774_ILSVRC2012_val_00036711.JPEG
43820,43820_ILSVRC2012_val_00005080.JPEG
43905,43905_ILSVRC2012_val_00003400.JPEG
43985,43985_ILSVRC2012_val_00025038.JPEG
44225,44225_ILSVRC2012_val_00016026.JPEG
44414,44414_ILSVRC2012_val_00024124.JPEG
46032,46032_ILSVRC2012_val_00030761.JPEG
46094,46094_ILSVRC2012_val_00024866.JPEG
46336,46336_ILSVRC2012_val_00042102.JPEG
47172,47172_ILSVRC2012_val_00013900.JPEG
47672,47672_ILSVRC2012_val_00020254.JPEG
48033,48033_ILSVRC2012_val_00015881.JPEG
48407,48407_ILSVRC2012_val_00027065.JPEG
48792,48792_ILSVRC2012_val_00043669.JPEG
49319,49319_ILSVRC2012_val_00022086.JPEG
49947,49947_ILSVRC2012_val_00005511.JPEG
