example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank,global_linear_cka,init_highest_softmax_prob,init_target_softmax_prob,steps_to_correct
0,/home/projects/bagon/shared/imagenet512/val/n04326547/ILSVRC2012_val_00033487.JPEG,434,52.37906551361084,0.0009908676147460938,0.03131790965061262,0.6134244895624632,0.0,21033,0.992880,0.3855839669704437,0.3855839669704437,0
1,/home/projects/bagon/shared/imagenet512/val/n02108915/ILSVRC2012_val_00013748.JPEG,634,35.479400634765625,0.00099945068359375,0.03834098760653097,0.4064014048868293,0.0,21127,0.995523,0.5925992131233215,0.5925992131233215,0
2,/home/projects/bagon/shared/imagenet512/val/n02229544/ILSVRC2012_val_00022001.JPEG,1119,263.79961585998535,0.000988006591796875,0.07272486448818057,0.834632766897386,0.0,21198,0.992040,0.29758623242378235,0.16437453031539917,98
3,/home/projects/bagon/shared/imagenet512/val/n01981276/ILSVRC2012_val_00012962.JPEG,436,56.73864555358887,0.000995635986328125,0.03255568431155803,0.6295900819061846,0.0,21259,0.995426,0.453063040971756,0.3694056570529938,11
4,/home/projects/bagon/shared/imagenet512/val/n09472597/ILSVRC2012_val_00039999.JPEG,474,366.5819911956787,0.000988006591796875,0.04068579853493417,0.9771238566124149,0.0,21264,0.997132,0.41523781418800354,0.021898047998547554,90
5,/home/projects/bagon/shared/imagenet512/val/n03445924/ILSVRC2012_val_00026782.JPEG,326,51.12879467010498,0.00098419189453125,0.026937351537634525,0.6370827308854323,0.0,21309,0.997273,0.361935555934906,0.361935555934906,0
6,/home/projects/bagon/shared/imagenet512/val/n02655020/ILSVRC2012_val_00043777.JPEG,160,3.991448402404785,0.000995635986328125,0.013329709469288787,0.12368284697480084,0.0,21334,0.999003,0.8753257393836975,0.8753257393836975,0
7,/home/projects/bagon/shared/imagenet512/val/n03208938/ILSVRC2012_val_00036470.JPEG,267,4.267003059387207,0.0009975433349609375,0.018950077848632806,0.09123601479292118,0.0,21338,0.998774,0.9077707529067993,0.9077707529067993,0
8,/home/projects/bagon/shared/imagenet512/val/n03884397/ILSVRC2012_val_00013490.JPEG,286,49.82735729217529,0.000988006591796875,0.024364980335701378,0.6610288038123631,0.0,21378,0.998548,0.33799147605895996,0.33799147605895996,0
9,/home/projects/bagon/shared/imagenet512/val/n01950731/ILSVRC2012_val_00044708.JPEG,396,9.631319999694824,0.0009984970092773438,0.02566642324173785,0.1792822158378256,0.0,21385,0.998180,0.8197277784347534,0.8197277784347534,0
10,/home/projects/bagon/shared/imagenet512/val/n01739381/ILSVRC2012_val_00042284.JPEG,1002,182.1044979095459,0.00099945068359375,0.06396933183998275,0.7768268265689531,0.0,21407,0.994175,0.44484812021255493,0.22217972576618195,48
11,/home/projects/bagon/shared/imagenet512/val/n02417914/ILSVRC2012_val_00029221.JPEG,320,1.8923749923706055,0.0009965896606445312,0.01807209874509499,0.029664086017354034,0.0,21459,0.998991,0.9693333506584167,0.9693333506584167,0
12,/home/projects/bagon/shared/imagenet512/val/n03930313/ILSVRC2012_val_00045178.JPEG,891,155.66613006591797,0.0009860992431640625,0.05820426480126454,0.7589819924724209,0.0,21478,0.989897,0.7433383464813232,0.24002155661582947,86
