example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank,global_linear_cka
0,/home/projects/bagon/shared/imagenet512/val/n03325584/ILSVRC2012_val_00007855.JPEG,1801,39.28904724121094,0.00099945068359375,0.05674692142189702,0.6900026541273767,0.11476882694582555,21020,0.9564893305198646
1,/home/projects/bagon/shared/imagenet512/val/n02127052/ILSVRC2012_val_00036933.JPEG,2301,527.7653503417969,0.00093841552734375,0.09166965792946082,0.9364893408807384,0.0907666309846494,21023,0.8980799510174188
2,/home/projects/bagon/shared/imagenet512/val/n02279972/ILSVRC2012_val_00046412.JPEG,3014,1427.9428100585938,0.0009765625,0.10590614743255135,0.9954322105656297,0.0645009244633378,21026,0.9488346583388532
3,/home/projects/bagon/shared/imagenet512/val/n01774750/ILSVRC2012_val_00030405.JPEG,1120,238.85547637939453,0.00098419189453125,0.04712004218199829,0.8873584654002192,0.0338238058343166,21029,0.9193673863175391
4,/home/projects/bagon/shared/imagenet512/val/n07720875/ILSVRC2012_val_00023892.JPEG,1519,397.5073356628418,0.000972747802734375,0.07124126335881976,0.9587697063527634,0.01994717183623222,21037,0.9193555840154487
5,/home/projects/bagon/shared/imagenet512/val/n04482393/ILSVRC2012_val_00049567.JPEG,2756,1199.392967224121,0.00099945068359375,0.08685113853558273,0.9933009069959966,0.08500324822448417,21039,0.9272223475988448
6,/home/projects/bagon/shared/imagenet512/val/n03250847/ILSVRC2012_val_00029445.JPEG,1894,180.99378967285156,0.00093841552734375,0.05334149743817813,0.8483564545443752,0.08007034819651086,21040,0.9395438144957661
7,/home/projects/bagon/shared/imagenet512/val/n01531178/ILSVRC2012_val_00009831.JPEG,1871,48.444580078125,0.0009765625,0.054296619887980034,0.30175415129856986,0.05002000805159758,21041,0.9402880522845628
8,/home/projects/bagon/shared/imagenet512/val/n01630670/ILSVRC2012_val_00000498.JPEG,3611,869.0563049316406,0.00099945068359375,0.09525735133683673,0.9784541130628422,0.026410349679972987,21045,0.9679106492499064
9,/home/projects/bagon/shared/imagenet512/val/n01695060/ILSVRC2012_val_00017497.JPEG,1074,257.3040771484375,0.0009918212890625,0.05139045693220439,0.9543889359532163,0.018997840821427543,21055,0.9522379064397393
10,/home/projects/bagon/shared/imagenet512/val/n01824575/ILSVRC2012_val_00003450.JPEG,2629,296.58920669555664,0.000972747802734375,0.0618543054565325,0.7659594045145434,0.015678542311332894,21056,0.9720765878151962
11,/home/projects/bagon/shared/imagenet512/val/n02133161/ILSVRC2012_val_00033969.JPEG,3215,474.02490997314453,0.00098419189453125,0.10648163246346477,0.9600302832710073,0.14684010333074657,21067,0.8826526185144117
12,/home/projects/bagon/shared/imagenet512/val/n03733131/ILSVRC2012_val_00026391.JPEG,1347,96.84474182128906,0.00099945068359375,0.05274921598741609,0.8748948486286183,0.06331934678842698,21077,0.9232268864891027
13,/home/projects/bagon/shared/imagenet512/val/n02101006/ILSVRC2012_val_00019013.JPEG,2655,400.05081939697266,0.00099945068359375,0.09294646916668813,0.9497996676602491,0.10876189922158055,21087,0.9305566359413505
14,/home/projects/bagon/shared/imagenet512/val/n01532829/ILSVRC2012_val_00038160.JPEG,2896,408.1638412475586,0.0009918212890625,0.07999948318531162,0.9802410690519661,0.028519623117590518,21088,0.9083316083245063
15,/home/projects/bagon/shared/imagenet512/val/n07880968/ILSVRC2012_val_00020718.JPEG,1678,440.5404396057129,0.000942230224609375,0.06582488079122885,0.9570178990636393,0.08401027967103021,21098,0.9633062347433046
16,/home/projects/bagon/shared/imagenet512/val/n03325584/ILSVRC2012_val_00010429.JPEG,1663,435.14242935180664,0.000965118408203125,0.07168259499665597,0.9445900997953476,0.040467455297501745,21105,0.9330833240477516
17,/home/projects/bagon/shared/imagenet512/val/n04487394/ILSVRC2012_val_00007362.JPEG,4497,403.05099868774414,0.000972747802734375,0.11482491563308271,0.908550709001699,0.0658148161112523,21122,0.8871542753575062
18,/home/projects/bagon/shared/imagenet512/val/n02116738/ILSVRC2012_val_00004276.JPEG,4105,1042.5498123168945,0.0009918212890625,0.10297189554084138,0.9823816898120612,0.12341088012587437,21130,0.9353511519877498
19,/home/projects/bagon/shared/imagenet512/val/n04423845/ILSVRC2012_val_00047072.JPEG,8083,4978.104866027832,0.00096893310546875,0.08778171408074033,0.9611698689128402,0.008688852893543698,21132,0.9157549041856103
20,/home/projects/bagon/shared/imagenet512/val/n01843065/ILSVRC2012_val_00029347.JPEG,3749,1133.547348022461,0.0009918212890625,0.10952175865108553,0.979787818498108,0.010036428639723932,21134,0.9220052465294382
21,/home/projects/bagon/shared/imagenet512/val/n04033901/ILSVRC2012_val_00025003.JPEG,2501,228.46044921875,0.00098419189453125,0.0649708935068191,0.7236218813492085,0.047525984975273536,21139,0.9515902466732766
