example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n03891251/ILSVRC2012_val_00036218.JPEG,-1,nan,nan,nan,nan,nan,14835
1,/home/projects/bagon/shared/imagenet512/val/n03970156/ILSVRC2012_val_00009433.JPEG,-1,nan,nan,nan,nan,nan,14838
2,/home/projects/bagon/shared/imagenet512/val/n07716906/ILSVRC2012_val_00034580.JPEG,-1,nan,nan,nan,nan,nan,14847
3,/home/projects/bagon/shared/imagenet512/val/n01496331/ILSVRC2012_val_00011782.JPEG,-1,nan,nan,nan,nan,nan,16993
4,/home/projects/bagon/shared/imagenet512/val/n02447366/ILSVRC2012_val_00020969.JPEG,-1,nan,nan,nan,nan,nan,17263
5,/home/projects/bagon/shared/imagenet512/val/n02317335/ILSVRC2012_val_00004810.JPEG,-1,nan,nan,nan,nan,nan,18308
6,/home/projects/bagon/shared/imagenet512/val/n03868863/ILSVRC2012_val_00029486.JPEG,-1,nan,nan,nan,nan,nan,18311
7,/home/projects/bagon/shared/imagenet512/val/n04604644/ILSVRC2012_val_00021878.JPEG,-1,nan,nan,nan,nan,nan,18444
8,/home/projects/bagon/shared/imagenet512/val/n04350905/ILSVRC2012_val_00049312.JPEG,-1,nan,nan,nan,nan,nan,18517
9,/home/projects/bagon/shared/imagenet512/val/n03384352/ILSVRC2012_val_00038817.JPEG,-1,nan,nan,nan,nan,nan,19589
10,/home/projects/bagon/shared/imagenet512/val/n04399382/ILSVRC2012_val_00044367.JPEG,-1,nan,nan,nan,nan,nan,19663
11,/home/projects/bagon/shared/imagenet512/val/n02168699/ILSVRC2012_val_00004919.JPEG,-1,nan,nan,nan,nan,nan,19887
12,/home/projects/bagon/shared/imagenet512/val/n01950731/ILSVRC2012_val_00035855.JPEG,-1,nan,nan,nan,nan,nan,20343
13,/home/projects/bagon/shared/imagenet512/val/n04458633/ILSVRC2012_val_00024799.JPEG,5,78615.23593199253,0.0,10616.917730508967,0.09169385904112229,1.0162879107430545,20454
14,/home/projects/bagon/shared/imagenet512/val/n02099849/ILSVRC2012_val_00010702.JPEG,-1,nan,nan,nan,nan,nan,20498
15,/home/projects/bagon/shared/imagenet512/val/n02002724/ILSVRC2012_val_00018159.JPEG,-1,nan,nan,nan,nan,nan,21078
16,/home/projects/bagon/shared/imagenet512/val/n03584829/ILSVRC2012_val_00034648.JPEG,-1,nan,nan,nan,nan,nan,21079
17,/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00039951.JPEG,-1,nan,nan,nan,nan,nan,21140
18,/home/projects/bagon/shared/imagenet512/val/n04366367/ILSVRC2012_val_00006269.JPEG,-1,nan,nan,nan,nan,nan,21201
19,/home/projects/bagon/shared/imagenet512/val/n02110627/ILSVRC2012_val_00048030.JPEG,-1,nan,nan,nan,nan,nan,21675
20,/home/projects/bagon/shared/imagenet512/val/n02102040/ILSVRC2012_val_00008162.JPEG,-1,nan,nan,nan,nan,nan,21743
21,/home/projects/bagon/shared/imagenet512/val/n02094433/ILSVRC2012_val_00035939.JPEG,-1,nan,nan,nan,nan,nan,21808
22,/home/projects/bagon/shared/imagenet512/val/n04127249/ILSVRC2012_val_00034276.JPEG,2,2.8692760467529297,0.0,1.7550520996254126,0.9432600096502431,0.9797324070224492,22047
23,/home/projects/bagon/shared/imagenet512/val/n02859443/ILSVRC2012_val_00025453.JPEG,-1,nan,nan,nan,nan,nan,22231
24,/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00044960.JPEG,-1,nan,nan,nan,nan,nan,22287
25,/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00016388.JPEG,-1,nan,nan,nan,nan,nan,22345
26,/home/projects/bagon/shared/imagenet512/val/n02259212/ILSVRC2012_val_00045724.JPEG,-1,nan,nan,nan,nan,nan,22726
27,/home/projects/bagon/shared/imagenet512/val/n02093754/ILSVRC2012_val_00011385.JPEG,-1,nan,nan,nan,nan,nan,23144
28,/home/projects/bagon/shared/imagenet512/val/n02105505/ILSVRC2012_val_00019932.JPEG,-1,nan,nan,nan,nan,nan,23155
29,/home/projects/bagon/shared/imagenet512/val/n03133878/ILSVRC2012_val_00023418.JPEG,-1,nan,nan,nan,nan,nan,23156
30,/home/projects/bagon/shared/imagenet512/val/n04462240/ILSVRC2012_val_00007378.JPEG,-1,nan,nan,nan,nan,nan,23236
31,/home/projects/bagon/shared/imagenet512/val/n04372370/ILSVRC2012_val_00025073.JPEG,-1,nan,nan,nan,nan,nan,23263
32,/home/projects/bagon/shared/imagenet512/val/n03026506/ILSVRC2012_val_00012838.JPEG,-1,nan,nan,nan,nan,nan,23311
33,/home/projects/bagon/shared/imagenet512/val/n02095570/ILSVRC2012_val_00031096.JPEG,-1,nan,nan,nan,nan,nan,23562
34,/home/projects/bagon/shared/imagenet512/val/n01829413/ILSVRC2012_val_00005282.JPEG,-1,nan,nan,nan,nan,nan,23677
35,/home/projects/bagon/shared/imagenet512/val/n02966193/ILSVRC2012_val_00012278.JPEG,-1,nan,nan,nan,nan,nan,23914
36,/home/projects/bagon/shared/imagenet512/val/n01943899/ILSVRC2012_val_00019373.JPEG,-1,nan,nan,nan,nan,nan,23932
37,/home/projects/bagon/shared/imagenet512/val/n04332243/ILSVRC2012_val_00022612.JPEG,-1,nan,nan,nan,nan,nan,23948
38,/home/projects/bagon/shared/imagenet512/val/n04258138/ILSVRC2012_val_00007822.JPEG,-1,nan,nan,nan,nan,nan,24021
39,/home/projects/bagon/shared/imagenet512/val/n02099849/ILSVRC2012_val_00040622.JPEG,-1,nan,nan,nan,nan,nan,24032
40,/home/projects/bagon/shared/imagenet512/val/n02667093/ILSVRC2012_val_00048389.JPEG,-1,nan,nan,nan,nan,nan,24130
41,/home/projects/bagon/shared/imagenet512/val/n04317175/ILSVRC2012_val_00031969.JPEG,-1,nan,nan,nan,nan,nan,24273
42,/home/projects/bagon/shared/imagenet512/val/n02219486/ILSVRC2012_val_00045673.JPEG,-1,nan,nan,nan,nan,nan,24282
43,/home/projects/bagon/shared/imagenet512/val/n07715103/ILSVRC2012_val_00020636.JPEG,-1,nan,nan,nan,nan,nan,24311
44,/home/projects/bagon/shared/imagenet512/val/n02814860/ILSVRC2012_val_00002202.JPEG,-1,nan,nan,nan,nan,nan,24374
45,/home/projects/bagon/shared/imagenet512/val/n02841315/ILSVRC2012_val_00016311.JPEG,-1,nan,nan,nan,nan,nan,24380
46,/home/projects/bagon/shared/imagenet512/val/n01560419/ILSVRC2012_val_00036999.JPEG,-1,nan,nan,nan,nan,nan,24384
47,/home/projects/bagon/shared/imagenet512/val/n04311174/ILSVRC2012_val_00048232.JPEG,-1,nan,nan,nan,nan,nan,24392
48,/home/projects/bagon/shared/imagenet512/val/n07718747/ILSVRC2012_val_00035900.JPEG,-1,nan,nan,nan,nan,nan,24574
49,/home/projects/bagon/shared/imagenet512/val/n09472597/ILSVRC2012_val_00046275.JPEG,-1,nan,nan,nan,nan,nan,24643
50,/home/projects/bagon/shared/imagenet512/val/n03792782/ILSVRC2012_val_00011330.JPEG,-1,nan,nan,nan,nan,nan,24674
