example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n01751748/ILSVRC2012_val_00000324.JPEG,1519,18.80812188377604,0.0009970461251214147,0.26745861669899973,0.7699733645654744,0.024627889946671776,14654
1,/home/projects/bagon/shared/imagenet512/val/n03495258/ILSVRC2012_val_00019556.JPEG,525,6.713856771122664,0.0009984752396121621,0.16192336901783605,0.913236694463606,0.008666935079990258,14657
2,/home/projects/bagon/shared/imagenet512/val/n02494079/ILSVRC2012_val_00030313.JPEG,3733,18.750924117746763,0.000998951611109078,0.2916959126398888,0.4891983747994168,0.023077389596821485,14666
3,/home/projects/bagon/shared/imagenet512/val/n02442845/ILSVRC2012_val_00034452.JPEG,912,18.405322364880703,0.0009976415894925594,0.23227777564517466,0.9300895146380901,0.01650042333087049,14675
4,/home/projects/bagon/shared/imagenet512/val/n04254680/ILSVRC2012_val_00017782.JPEG,677,8.982101373025216,0.0009981179609894753,0.19297824780543188,0.8242884706766241,0.01897046908003651,16739
5,/home/projects/bagon/shared/imagenet512/val/n01855032/ILSVRC2012_val_00032350.JPEG,1649,14.4081774095539,0.0009991897968575358,0.265379382349834,0.5710450618357005,0.01995914631957566,16790
6,/home/projects/bagon/shared/imagenet512/val/n02492035/ILSVRC2012_val_00004190.JPEG,2559,13.013023055624217,0.0009999042376875877,0.2454968063062407,0.8581076709907304,0.024531373238401818,16791
7,/home/projects/bagon/shared/imagenet512/val/n03026506/ILSVRC2012_val_00004958.JPEG,377,1.5153556654695421,0.0009970461251214147,0.07732556790960811,0.2277671251828226,0.03423351662538272,16995
8,/home/projects/bagon/shared/imagenet512/val/n02879718/ILSVRC2012_val_00010832.JPEG,1929,29.22292519698385,0.0009994279826059937,0.3327916881447821,0.9698049951440291,0.0763636866527472,17053
9,/home/projects/bagon/shared/imagenet512/val/n04326547/ILSVRC2012_val_00029132.JPEG,1616,10.403236698824912,0.0009984752396121621,0.23448621745878168,0.640019827807758,0.036722959864951915,18370
10,/home/projects/bagon/shared/imagenet512/val/n03976467/ILSVRC2012_val_00033699.JPEG,950,2.5758108120644465,0.0009997851448133588,0.08087202331036271,0.023572195221191722,0.020888766568561024,18469
11,/home/projects/bagon/shared/imagenet512/val/n01950731/ILSVRC2012_val_00035885.JPEG,1373,9.14026749052573,0.0009994279826059937,0.2089993208959927,0.5735905763358186,0.03006623724111496,18602
12,/home/projects/bagon/shared/imagenet512/val/n02788148/ILSVRC2012_val_00039705.JPEG,1263,9.801796150044538,0.000998832518234849,0.2247015968507658,0.8056446924936983,0.015350968413025837,18827
13,/home/projects/bagon/shared/imagenet512/val/n02104365/ILSVRC2012_val_00037330.JPEG,1999,13.819390102755278,0.0009979988681152463,0.2688739381336211,0.7804248544433645,0.020817518987385753,19403
14,/home/projects/bagon/shared/imagenet512/val/n03494278/ILSVRC2012_val_00039798.JPEG,2139,16.369458537199534,0.00099871342536062,0.26299950378953113,0.9611133360153671,0.029996912720851344,19418
15,/home/projects/bagon/shared/imagenet512/val/n02791270/ILSVRC2012_val_00045504.JPEG,1328,14.627924042986706,0.0009996660519391298,0.28241757437008425,0.9259836613732535,0.025145030446430933,19616
16,/home/projects/bagon/shared/imagenet512/val/n04367480/ILSVRC2012_val_00023300.JPEG,1088,10.033840351854451,0.0009970461251214147,0.2295210483942903,0.9202841530821035,0.026686421758963227,19641
