rank,image_path
5597,5597_ILSVRC2012_val_00014383.JPEG
7195,7195_ILSVRC2012_val_00025405.JPEG
7321,7321_ILSVRC2012_val_00027394.JPEG
8197,8197_ILSVRC2012_val_00044889.JPEG
8448,8448_ILSVRC2012_val_00001292.JPEG
9260,9260_ILSVRC2012_val_00003084.JPEG
15567,15567_ILSVRC2012_val_00003282.JPEG
16340,16340_ILSVRC2012_val_00043503.JPEG
17151,17151_ILSVRC2012_val_00000081.JPEG
19328,19328_ILSVRC2012_val_00011306.JPEG
20124,20124_ILSVRC2012_val_00009222.JPEG
22140,22140_ILSVRC2012_val_00031990.JPEG
25138,25138_ILSVRC2012_val_00017656.JPEG
27661,27661_ILSVRC2012_val_00036787.JPEG
28839,28839_ILSVRC2012_val_00048674.JPEG
29194,29194_ILSVRC2012_val_00045472.JPEG
29335,29335_ILSVRC2012_val_00023335.JPEG
30410,30410_ILSVRC2012_val_00009451.JPEG
31387,31387_ILSVRC2012_val_00044456.JPEG
31796,31796_ILSVRC2012_val_00039670.JPEG
31886,31886_ILSVRC2012_val_00029172.JPEG
31931,31931_ILSVRC2012_val_00002795.JPEG
33509,33509_ILSVRC2012_val_00011234.JPEG
37538,37538_ILSVRC2012_val_00021787.JPEG
37641,37641_ILSVRC2012_val_00035187.JPEG
37642,37642_ILSVRC2012_val_00042956.JPEG
38005,38005_ILSVRC2012_val_00009847.JPEG
38820,38820_ILSVRC2012_val_00005475.JPEG
39664,39664_ILSVRC2012_val_00023497.JPEG
40727,40727_ILSVRC2012_val_00025919.JPEG
40974,40974_ILSVRC2012_val_00011422.JPEG
41088,41088_ILSVRC2012_val_00028907.JPEG
41130,41130_ILSVRC2012_val_00008461.JPEG
42535,42535_ILSVRC2012_val_00030499.JPEG
42548,42548_ILSVRC2012_val_00025916.JPEG
42593,42593_ILSVRC2012_val_00038734.JPEG
43684,43684_ILSVRC2012_val_00032366.JPEG
43837,43837_ILSVRC2012_val_00034257.JPEG
44075,44075_ILSVRC2012_val_00023668.JPEG
45278,45278_ILSVRC2012_val_00027422.JPEG
45764,45764_ILSVRC2012_val_00001986.JPEG
45831,45831_ILSVRC2012_val_00029110.JPEG
47244,47244_ILSVRC2012_val_00023173.JPEG
47636,47636_ILSVRC2012_val_00000270.JPEG
47858,47858_ILSVRC2012_val_00017733.JPEG
48209,48209_ILSVRC2012_val_00029881.JPEG
48366,48366_ILSVRC2012_val_00000002.JPEG
48952,48952_ILSVRC2012_val_00023040.JPEG
49216,49216_ILSVRC2012_val_00032548.JPEG
49837,49837_ILSVRC2012_val_00004333.JPEG
