example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n02101556/ILSVRC2012_val_00049805.JPEG,85,2.330478214658797,0.0009978797752410173,0.09753270216356845,0.8829243399167555,0.18522642239462817,14744
1,/home/projects/bagon/shared/imagenet512/val/n02794156/ILSVRC2012_val_00028271.JPEG,146,0.7809000153793022,0.0009925207123160362,0.06112815000067624,0.14424250293113686,0.08625502977636773,14747
2,/home/projects/bagon/shared/imagenet512/val/n02481823/ILSVRC2012_val_00046703.JPEG,95,0.4473174820886925,0.0009924016194418073,0.043456304396602585,0.07522216314028136,0.085981519629098,14756
3,/home/projects/bagon/shared/imagenet512/val/n03424325/ILSVRC2012_val_00016675.JPEG,58,1.6699251158861443,0.0009908534120768309,0.10949180281661827,0.7913968572104061,0.07520066309802509,14765
4,/home/projects/bagon/shared/imagenet512/val/n02099712/ILSVRC2012_val_00018947.JPEG,188,1.3584493101807311,0.000996093382127583,0.08583329643866994,0.37558399488531086,0.1602279554951297,17049
5,/home/projects/bagon/shared/imagenet512/val/n01983481/ILSVRC2012_val_00033104.JPEG,21,0.9114991654641926,0.00099323526956141,0.07669221290747837,0.5845924539063727,0.07968982763895407,17101
6,/home/projects/bagon/shared/imagenet512/val/n04179913/ILSVRC2012_val_00035560.JPEG,49,0.1983368752989918,0.0009826361201703548,0.027726340004898924,0.048188846729536536,0.15824052481853323,17117
7,/home/projects/bagon/shared/imagenet512/val/n02509815/ILSVRC2012_val_00011235.JPEG,74,0.3741625180700794,0.0009864469757303596,0.041834530137978866,0.11587398025720534,0.04075526049562217,17234
8,/home/projects/bagon/shared/imagenet512/val/n03028079/ILSVRC2012_val_00046550.JPEG,182,1.6121182009810582,0.000996093382127583,0.09358472589265283,0.5445249143559091,0.19699873280472946,17326
9,/home/projects/bagon/shared/imagenet512/val/n02100236/ILSVRC2012_val_00011689.JPEG,84,0.557777451351285,0.000990734319202602,0.054375829914421,0.27664440649648125,0.1916386463186876,17395
