example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n02115913/ILSVRC2012_val_00025537.JPEG,66,0.8108485201373696,0.0009865660686045885,0.08229419100453336,0.4652463720929712,0.013816470401094771,14806
1,/home/projects/bagon/shared/imagenet512/val/n02113799/ILSVRC2012_val_00038194.JPEG,92,1.1732042573858052,0.0009977606823667884,0.07599729246692553,0.588086338239701,0.005844851283470863,14809
2,/home/projects/bagon/shared/imagenet512/val/n01806567/ILSVRC2012_val_00043462.JPEG,78,2.1439342274097726,0.0009894242975860834,0.1372193162775279,0.8184954822448902,0.002693578993040891,14818
3,/home/projects/bagon/shared/imagenet512/val/n02033041/ILSVRC2012_val_00028189.JPEG,154,1.0447676393669099,0.0009984752396121621,0.07312422724942103,0.45585990194492737,0.013066393588065679,14827
4,/home/projects/bagon/shared/imagenet512/val/n04482393/ILSVRC2012_val_00016915.JPEG,58,4.984787069028243,0.0009893052047118545,0.1741652189549457,0.9852675848601027,0.004939467150155361,16836
5,/home/projects/bagon/shared/imagenet512/val/n09229709/ILSVRC2012_val_00049270.JPEG,2,0.9348680812836392,0.000179036331246607,0.11971171376860122,0.6071145773769954,0.028908943977905582,16843
6,/home/projects/bagon/shared/imagenet512/val/n04266014/ILSVRC2012_val_00046929.JPEG,2,0.6746324129053392,0.0006260104128159583,0.064779027473128,0.48971712109535726,0.0070657330325207095,16844
7,/home/projects/bagon/shared/imagenet512/val/n02860847/ILSVRC2012_val_00044602.JPEG,35,1.3541147131472826,0.000982278841547668,0.12347270366449105,0.7234084465434747,0.009881535579899382,17132
8,/home/projects/bagon/shared/imagenet512/val/n01518878/ILSVRC2012_val_00043764.JPEG,26,2.013178243418224,0.0009945451747626066,0.15105721161654384,0.8591666474313199,0.00901510023892427,17255
9,/home/projects/bagon/shared/imagenet512/val/n03721384/ILSVRC2012_val_00026825.JPEG,13,1.6973799170809798,0.0009701313101686537,0.156068227807836,0.8130549044532877,0.016616054029624704,18348
