rank,image_path
15456,15456_ILSVRC2012_val_00000080.JPEG
16516,16516_ILSVRC2012_val_00033570.JPEG
17632,17632_ILSVRC2012_val_00039079.JPEG
20558,20558_ILSVRC2012_val_00022803.JPEG
24391,24391_ILSVRC2012_val_00019421.JPEG
25304,25304_ILSVRC2012_val_00009114.JPEG
26070,26070_ILSVRC2012_val_00031670.JPEG
30123,30123_ILSVRC2012_val_00020278.JPEG
30382,30382_ILSVRC2012_val_00021945.JPEG
34192,34192_ILSVRC2012_val_00046045.JPEG
34598,34598_ILSVRC2012_val_00031665.JPEG
34894,34894_ILSVRC2012_val_00047104.JPEG
35650,35650_ILSVRC2012_val_00008884.JPEG
36704,36704_ILSVRC2012_val_00016882.JPEG
36758,36758_ILSVRC2012_val_00041183.JPEG
36836,36836_ILSVRC2012_val_00045242.JPEG
37872,37872_ILSVRC2012_val_00040548.JPEG
39665,39665_ILSVRC2012_val_00013168.JPEG
39847,39847_ILSVRC2012_val_00012474.JPEG
40290,40290_ILSVRC2012_val_00021348.JPEG
40505,40505_ILSVRC2012_val_00046195.JPEG
40536,40536_ILSVRC2012_val_00030532.JPEG
40777,40777_ILSVRC2012_val_00002736.JPEG
42830,42830_ILSVRC2012_val_00013879.JPEG
42958,42958_ILSVRC2012_val_00034336.JPEG
43020,43020_ILSVRC2012_val_00013983.JPEG
43034,43034_ILSVRC2012_val_00028645.JPEG
43216,43216_ILSVRC2012_val_00048043.JPEG
43619,43619_ILSVRC2012_val_00027658.JPEG
44033,44033_ILSVRC2012_val_00020007.JPEG
44164,44164_ILSVRC2012_val_00021641.JPEG
44616,44616_ILSVRC2012_val_00015819.JPEG
45620,45620_ILSVRC2012_val_00023971.JPEG
45631,45631_ILSVRC2012_val_00037025.JPEG
45670,45670_ILSVRC2012_val_00011775.JPEG
45842,45842_ILSVRC2012_val_00030994.JPEG
45990,45990_ILSVRC2012_val_00048989.JPEG
46351,46351_ILSVRC2012_val_00008968.JPEG
46379,46379_ILSVRC2012_val_00013779.JPEG
46400,46400_ILSVRC2012_val_00032037.JPEG
47042,47042_ILSVRC2012_val_00045316.JPEG
47178,47178_ILSVRC2012_val_00014013.JPEG
47405,47405_ILSVRC2012_val_00003501.JPEG
47453,47453_ILSVRC2012_val_00002050.JPEG
47566,47566_ILSVRC2012_val_00008405.JPEG
47899,47899_ILSVRC2012_val_00023614.JPEG
48343,48343_ILSVRC2012_val_00016869.JPEG
48412,48412_ILSVRC2012_val_00008471.JPEG
49045,49045_ILSVRC2012_val_00029085.JPEG
49198,49198_ILSVRC2012_val_00045287.JPEG
