example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n03874293/ILSVRC2012_val_00024112.JPEG,44,0.15318117220886052,0.0009871615329757333,0.02249347262636871,0.044781406105743625,0.0005523035585752358,14512
1,/home/projects/bagon/shared/imagenet512/val/n02096585/ILSVRC2012_val_00010290.JPEG,-1,nan,nan,nan,nan,nan,14517
2,/home/projects/bagon/shared/imagenet512/val/n03944341/ILSVRC2012_val_00033009.JPEG,-1,nan,nan,nan,nan,nan,14536
3,/home/projects/bagon/shared/imagenet512/val/n03930313/ILSVRC2012_val_00031960.JPEG,-1,nan,nan,nan,nan,nan,16695
4,/home/projects/bagon/shared/imagenet512/val/n06874185/ILSVRC2012_val_00021630.JPEG,-1,nan,nan,nan,nan,nan,16699
5,/home/projects/bagon/shared/imagenet512/val/n03825788/ILSVRC2012_val_00007804.JPEG,-1,nan,nan,nan,nan,nan,16883
6,/home/projects/bagon/shared/imagenet512/val/n03788195/ILSVRC2012_val_00029681.JPEG,-1,nan,nan,nan,nan,nan,17020
7,/home/projects/bagon/shared/imagenet512/val/n02526121/ILSVRC2012_val_00032579.JPEG,199,28.78409052710049,0.0009996660519391298,0.26710889357112266,0.7130312954999998,0.18663525943578876,17023
8,/home/projects/bagon/shared/imagenet512/val/n03133878/ILSVRC2012_val_00004670.JPEG,-1,nan,nan,nan,nan,nan,17089
9,/home/projects/bagon/shared/imagenet512/val/n04310018/ILSVRC2012_val_00038189.JPEG,-1,nan,nan,nan,nan,nan,17393
10,/home/projects/bagon/shared/imagenet512/val/n04507155/ILSVRC2012_val_00036058.JPEG,-1,nan,nan,nan,nan,nan,17673
11,/home/projects/bagon/shared/imagenet512/val/n03763968/ILSVRC2012_val_00043198.JPEG,-1,nan,nan,nan,nan,nan,18781
12,/home/projects/bagon/shared/imagenet512/val/n07717556/ILSVRC2012_val_00048092.JPEG,-1,nan,nan,nan,nan,nan,18927
13,/home/projects/bagon/shared/imagenet512/val/n04125021/ILSVRC2012_val_00044161.JPEG,47,0.25298004667274654,0.0009947833605110645,0.03054271968585567,0.0828002870230084,0.04306969245492916,19390
14,/home/projects/bagon/shared/imagenet512/val/n04265275/ILSVRC2012_val_00009031.JPEG,5,901.6963611841202,0.0,833.2164118310941,0.5618571027418828,0.8481680304646783,19416
15,/home/projects/bagon/shared/imagenet512/val/n02108915/ILSVRC2012_val_00023526.JPEG,6,3044.254314184189,0.0,53.478897383272255,0.8790767475017257,0.9100302529837483,19469
16,/home/projects/bagon/shared/imagenet512/val/n02843684/ILSVRC2012_val_00037860.JPEG,135,48.668408532161266,0.0009965697536244988,0.5753809768023116,0.9157724273920926,0.18593951660737576,19698
17,/home/projects/bagon/shared/imagenet512/val/n12620546/ILSVRC2012_val_00045034.JPEG,-1,nan,nan,nan,nan,nan,19830
18,/home/projects/bagon/shared/imagenet512/val/n02981792/ILSVRC2012_val_00009517.JPEG,665,3.3453927494119853,0.000998951611109078,0.17936370974424443,0.5935334479717671,0.22801836465884798,19850
19,/home/projects/bagon/shared/imagenet512/val/n02835271/ILSVRC2012_val_00027620.JPEG,-1,nan,nan,nan,nan,nan,20011
20,/home/projects/bagon/shared/imagenet512/val/n07615774/ILSVRC2012_val_00003471.JPEG,5,371.30559062957764,0.0,83.96821764768089,0.9460644696996636,0.8153107573302156,20254
21,/home/projects/bagon/shared/imagenet512/val/n04136333/ILSVRC2012_val_00012959.JPEG,-1,nan,nan,nan,nan,nan,20490
22,/home/projects/bagon/shared/imagenet512/val/n04141076/ILSVRC2012_val_00014003.JPEG,-1,nan,nan,nan,nan,nan,20535
