example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n03891251/ILSVRC2012_val_00036218.JPEG,-1,nan,nan,nan,nan,nan,14835
1,/home/projects/bagon/shared/imagenet512/val/n03970156/ILSVRC2012_val_00009433.JPEG,-1,nan,nan,nan,nan,nan,14838
2,/home/projects/bagon/shared/imagenet512/val/n07716906/ILSVRC2012_val_00034580.JPEG,-1,nan,nan,nan,nan,nan,14847
3,/home/projects/bagon/shared/imagenet512/val/n01496331/ILSVRC2012_val_00011782.JPEG,-1,nan,nan,nan,nan,nan,16993
4,/home/projects/bagon/shared/imagenet512/val/n02447366/ILSVRC2012_val_00020969.JPEG,-1,nan,nan,nan,nan,nan,17263
5,/home/projects/bagon/shared/imagenet512/val/n02317335/ILSVRC2012_val_00004810.JPEG,-1,nan,nan,nan,nan,nan,18308
6,/home/projects/bagon/shared/imagenet512/val/n03868863/ILSVRC2012_val_00029486.JPEG,-1,nan,nan,nan,nan,nan,18311
7,/home/projects/bagon/shared/imagenet512/val/n02259212/ILSVRC2012_val_00026591.JPEG,-1,nan,nan,nan,nan,nan,18361
8,/home/projects/bagon/shared/imagenet512/val/n04604644/ILSVRC2012_val_00021878.JPEG,-1,nan,nan,nan,nan,nan,18444
9,/home/projects/bagon/shared/imagenet512/val/n04350905/ILSVRC2012_val_00049312.JPEG,-1,nan,nan,nan,nan,nan,18517
10,/home/projects/bagon/shared/imagenet512/val/n03384352/ILSVRC2012_val_00038817.JPEG,-1,nan,nan,nan,nan,nan,19589
11,/home/projects/bagon/shared/imagenet512/val/n04399382/ILSVRC2012_val_00044367.JPEG,-1,nan,nan,nan,nan,nan,19663
12,/home/projects/bagon/shared/imagenet512/val/n02168699/ILSVRC2012_val_00004919.JPEG,-1,nan,nan,nan,nan,nan,19887
13,/home/projects/bagon/shared/imagenet512/val/n01950731/ILSVRC2012_val_00035855.JPEG,-1,nan,nan,nan,nan,nan,20343
14,/home/projects/bagon/shared/imagenet512/val/n04458633/ILSVRC2012_val_00024799.JPEG,-1,nan,nan,nan,nan,nan,20454
15,/home/projects/bagon/shared/imagenet512/val/n02099849/ILSVRC2012_val_00010702.JPEG,-1,nan,nan,nan,nan,nan,20498
16,/home/projects/bagon/shared/imagenet512/val/n02002724/ILSVRC2012_val_00018159.JPEG,-1,nan,nan,nan,nan,nan,21078
17,/home/projects/bagon/shared/imagenet512/val/n03584829/ILSVRC2012_val_00034648.JPEG,-1,nan,nan,nan,nan,nan,21079
18,/home/projects/bagon/shared/imagenet512/val/n02112018/ILSVRC2012_val_00039951.JPEG,-1,nan,nan,nan,nan,nan,21140
19,/home/projects/bagon/shared/imagenet512/val/n04366367/ILSVRC2012_val_00006269.JPEG,-1,nan,nan,nan,nan,nan,21201
20,/home/projects/bagon/shared/imagenet512/val/n02110627/ILSVRC2012_val_00048030.JPEG,-1,nan,nan,nan,nan,nan,21675
21,/home/projects/bagon/shared/imagenet512/val/n02102040/ILSVRC2012_val_00008162.JPEG,-1,nan,nan,nan,nan,nan,21743
22,/home/projects/bagon/shared/imagenet512/val/n02094433/ILSVRC2012_val_00035939.JPEG,-1,nan,nan,nan,nan,nan,21808
23,/home/projects/bagon/shared/imagenet512/val/n04127249/ILSVRC2012_val_00034276.JPEG,2,2.8686633110046387,0.0,1.757096008498647,0.9432252280004051,0.9812239156745765,22047
24,/home/projects/bagon/shared/imagenet512/val/n02100236/ILSVRC2012_val_00017711.JPEG,-1,nan,nan,nan,nan,nan,22220
25,/home/projects/bagon/shared/imagenet512/val/n02859443/ILSVRC2012_val_00025453.JPEG,-1,nan,nan,nan,nan,nan,22231
26,/home/projects/bagon/shared/imagenet512/val/n07717410/ILSVRC2012_val_00044960.JPEG,-1,nan,nan,nan,nan,nan,22287
27,/home/projects/bagon/shared/imagenet512/val/n01768244/ILSVRC2012_val_00033415.JPEG,-1,nan,nan,nan,nan,nan,22298
28,/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00016388.JPEG,-1,nan,nan,nan,nan,nan,22345
29,/home/projects/bagon/shared/imagenet512/val/n04310018/ILSVRC2012_val_00037349.JPEG,-1,nan,nan,nan,nan,nan,22364
30,/home/projects/bagon/shared/imagenet512/val/n02259212/ILSVRC2012_val_00045724.JPEG,-1,nan,nan,nan,nan,nan,22726
31,/home/projects/bagon/shared/imagenet512/val/n02093754/ILSVRC2012_val_00011385.JPEG,-1,nan,nan,nan,nan,nan,23144
32,/home/projects/bagon/shared/imagenet512/val/n02105505/ILSVRC2012_val_00019932.JPEG,-1,nan,nan,nan,nan,nan,23155
33,/home/projects/bagon/shared/imagenet512/val/n03133878/ILSVRC2012_val_00023418.JPEG,-1,nan,nan,nan,nan,nan,23156
34,/home/projects/bagon/shared/imagenet512/val/n04462240/ILSVRC2012_val_00007378.JPEG,-1,nan,nan,nan,nan,nan,23236
35,/home/projects/bagon/shared/imagenet512/val/n04372370/ILSVRC2012_val_00025073.JPEG,-1,nan,nan,nan,nan,nan,23263
36,/home/projects/bagon/shared/imagenet512/val/n03026506/ILSVRC2012_val_00012838.JPEG,-1,nan,nan,nan,nan,nan,23311
37,/home/projects/bagon/shared/imagenet512/val/n02977058/ILSVRC2012_val_00036406.JPEG,-1,nan,nan,nan,nan,nan,23395
38,/home/projects/bagon/shared/imagenet512/val/n02095570/ILSVRC2012_val_00031096.JPEG,-1,nan,nan,nan,nan,nan,23562
39,/home/projects/bagon/shared/imagenet512/val/n01829413/ILSVRC2012_val_00005282.JPEG,-1,nan,nan,nan,nan,nan,23677
40,/home/projects/bagon/shared/imagenet512/val/n02966193/ILSVRC2012_val_00012278.JPEG,-1,nan,nan,nan,nan,nan,23914
41,/home/projects/bagon/shared/imagenet512/val/n01943899/ILSVRC2012_val_00019373.JPEG,-1,nan,nan,nan,nan,nan,23932
42,/home/projects/bagon/shared/imagenet512/val/n04332243/ILSVRC2012_val_00022612.JPEG,-1,nan,nan,nan,nan,nan,23948
43,/home/projects/bagon/shared/imagenet512/val/n03733281/ILSVRC2012_val_00030874.JPEG,-1,nan,nan,nan,nan,nan,23949
44,/home/projects/bagon/shared/imagenet512/val/n04258138/ILSVRC2012_val_00007822.JPEG,-1,nan,nan,nan,nan,nan,24021
45,/home/projects/bagon/shared/imagenet512/val/n01685808/ILSVRC2012_val_00020124.JPEG,-1,nan,nan,nan,nan,nan,24026
46,/home/projects/bagon/shared/imagenet512/val/n02099849/ILSVRC2012_val_00040622.JPEG,-1,nan,nan,nan,nan,nan,24032
47,/home/projects/bagon/shared/imagenet512/val/n02667093/ILSVRC2012_val_00048389.JPEG,-1,nan,nan,nan,nan,nan,24130
48,/home/projects/bagon/shared/imagenet512/val/n04317175/ILSVRC2012_val_00031969.JPEG,-1,nan,nan,nan,nan,nan,24273
49,/home/projects/bagon/shared/imagenet512/val/n02219486/ILSVRC2012_val_00045673.JPEG,3,300.7456102371216,0.0,126.93212355759954,0.9307934021358395,1.0273126168854865,24282
50,/home/projects/bagon/shared/imagenet512/val/n07715103/ILSVRC2012_val_00020636.JPEG,-1,nan,nan,nan,nan,nan,24311
