example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank,global_linear_cka,init_highest_softmax_prob,init_target_softmax_prob,steps_to_correct
0,/home/projects/bagon/shared/imagenet512/val/n02018207/ILSVRC2012_val_00009270.JPEG,306,4.826333045959473,0.0009908676147460938,0.02115150411864072,0.08764607721990302,0.0,21068,0.999604,0.9113653898239136,0.9113653898239136,0
1,/home/projects/bagon/shared/imagenet512/val/n07693725/ILSVRC2012_val_00049796.JPEG,834,219.8084535598755,0.0009946823120117188,0.05872005247236274,0.8379896720228384,0.0,21100,0.999286,0.25461721420288086,0.16100770235061646,39
2,/home/projects/bagon/shared/imagenet512/val/n02102318/ILSVRC2012_val_00020593.JPEG,781,252.51506805419922,0.0009965896606445312,0.05775013648344945,0.8712294894309307,0.0,21108,0.997636,0.25396740436553955,0.12777093052864075,46
3,/home/projects/bagon/shared/imagenet512/val/n03388183/ILSVRC2012_val_00005545.JPEG,1353,688.5552186965942,0.00099945068359375,0.08727573498359996,0.9692126116937683,0.0,21165,0.998489,0.22676615417003632,0.029787685722112656,242
4,/home/projects/bagon/shared/imagenet512/val/n02088094/ILSVRC2012_val_00014386.JPEG,342,11.361552238464355,0.0009984970092773438,0.025070902173836722,0.19497815456216144,0.0,21169,0.999714,0.8040220141410828,0.8040220141410828,0
5,/home/projects/bagon/shared/imagenet512/val/n07860988/ILSVRC2012_val_00037332.JPEG,553,5.222618103027344,0.0009870529174804688,0.029062956984298498,0.06241221653964253,0.0,21187,0.999767,0.9365960955619812,0.9365960955619812,0
6,/home/projects/bagon/shared/imagenet512/val/n01924916/ILSVRC2012_val_00032764.JPEG,884,126.44790077209473,0.0009899139404296875,0.05760024059834094,0.6740946159498403,0.0,21193,0.999035,0.6741284132003784,0.3249102234840393,65
7,/home/projects/bagon/shared/imagenet512/val/n02111129/ILSVRC2012_val_00026684.JPEG,361,17.064620971679688,0.0009908676147460938,0.026253213163147087,0.2968412644673806,0.0,21209,0.999607,0.7021737098693848,0.7021737098693848,0
8,/home/projects/bagon/shared/imagenet512/val/n01440764/ILSVRC2012_val_00028158.JPEG,563,63.15788173675537,0.0009946823120117188,0.03897521880400555,0.6075613367655386,0.0,21211,0.999145,0.391436368227005,0.391436368227005,0
9,/home/projects/bagon/shared/imagenet512/val/n04409515/ILSVRC2012_val_00036818.JPEG,380,142.16381740570068,0.0009908676147460938,0.03158993468270897,0.8978370388364376,0.0,21222,0.998849,0.87754225730896,0.10118164867162704,76
