rank,image_path
7971,7971_ILSVRC2012_val_00044193.JPEG
17082,17082_ILSVRC2012_val_00037657.JPEG
18869,18869_ILSVRC2012_val_00008235.JPEG
19031,19031_ILSVRC2012_val_00016161.JPEG
19616,19616_ILSVRC2012_val_00045504.JPEG
19629,19629_ILSVRC2012_val_00044503.JPEG
20687,20687_ILSVRC2012_val_00049641.JPEG
21247,21247_ILSVRC2012_val_00011963.JPEG
21607,21607_ILSVRC2012_val_00017969.JPEG
22917,22917_ILSVRC2012_val_00047212.JPEG
24502,24502_ILSVRC2012_val_00023276.JPEG
24657,24657_ILSVRC2012_val_00012390.JPEG
24998,24998_ILSVRC2012_val_00036940.JPEG
27351,27351_ILSVRC2012_val_00023496.JPEG
29666,29666_ILSVRC2012_val_00014176.JPEG
30299,30299_ILSVRC2012_val_00019650.JPEG
30642,30642_ILSVRC2012_val_00022409.JPEG
31177,31177_ILSVRC2012_val_00014582.JPEG
31537,31537_ILSVRC2012_val_00045989.JPEG
32680,32680_ILSVRC2012_val_00016378.JPEG
32800,32800_ILSVRC2012_val_00009990.JPEG
33865,33865_ILSVRC2012_val_00000076.JPEG
34128,34128_ILSVRC2012_val_00002244.JPEG
35110,35110_ILSVRC2012_val_00000762.JPEG
35642,35642_ILSVRC2012_val_00032179.JPEG
36520,36520_ILSVRC2012_val_00018446.JPEG
36527,36527_ILSVRC2012_val_00044488.JPEG
36591,36591_ILSVRC2012_val_00033006.JPEG
36689,36689_ILSVRC2012_val_00036608.JPEG
37136,37136_ILSVRC2012_val_00018164.JPEG
37648,37648_ILSVRC2012_val_00018506.JPEG
37942,37942_ILSVRC2012_val_00000813.JPEG
38167,38167_ILSVRC2012_val_00049816.JPEG
39052,39052_ILSVRC2012_val_00028964.JPEG
39112,39112_ILSVRC2012_val_00015130.JPEG
39547,39547_ILSVRC2012_val_00036193.JPEG
40134,40134_ILSVRC2012_val_00002611.JPEG
40429,40429_ILSVRC2012_val_00009262.JPEG
42239,42239_ILSVRC2012_val_00009619.JPEG
42600,42600_ILSVRC2012_val_00034523.JPEG
42777,42777_ILSVRC2012_val_00016974.JPEG
42916,42916_ILSVRC2012_val_00043032.JPEG
43950,43950_ILSVRC2012_val_00044179.JPEG
44543,44543_ILSVRC2012_val_00041153.JPEG
44719,44719_ILSVRC2012_val_00001520.JPEG
45124,45124_ILSVRC2012_val_00035205.JPEG
46401,46401_ILSVRC2012_val_00020763.JPEG
47217,47217_ILSVRC2012_val_00024066.JPEG
47553,47553_ILSVRC2012_val_00010017.JPEG
47761,47761_ILSVRC2012_val_00019912.JPEG
