2025-09-22 23:01:42,737 - INFO - Parsed arguments:
2025-09-22 23:01:42,737 - INFO -   amp_dtype = None
2025-09-22 23:01:42,737 - INFO -   bars_npy = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/bars/geq6wrong_21017_geq6correct_1525_imagenet.npy
2025-09-22 23:01:42,737 - INFO -   cka_layer_fraction = 0.05
2025-09-22 23:01:42,737 - INFO -   current_worker = 7
2025-09-22 23:01:42,737 - INFO -   deterministic = True
2025-09-22 23:01:42,737 - INFO -   device = cuda
2025-09-22 23:01:42,737 - INFO -   epsilon = 0.001
2025-09-22 23:01:42,737 - INFO -   examples_csv = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/bars/geq6wrong_21017_geq6correct_1525_imagenet_examples_ammended.csv
2025-09-22 23:01:42,737 - INFO -   explicit_examples_for_training = None
2025-09-22 23:01:42,737 - INFO -   grad_clip_norm = 1.0
2025-09-22 23:01:42,737 - INFO -   hierarchy_json = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/bars/imagenet_synset_hierarchy.json
2025-09-22 23:01:42,737 - INFO -   imagenet_models_csv = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/bars/imagenet_models.csv
2025-09-22 23:01:42,737 - INFO -   lr = 0.0001
2025-09-22 23:01:42,737 - INFO -   max_examples = 50000
2025-09-22 23:01:42,737 - INFO -   max_steps_per_example = 10000
2025-09-22 23:01:42,737 - INFO -   model_csv_name = mobilenetv3_small_100_224_lamb_imagenet_1k
2025-09-22 23:01:42,737 - INFO -   model_name = mobilenetv3_small_100.lamb_in1k
2025-09-22 23:01:42,737 - INFO -   no_amp = False
2025-09-22 23:01:42,737 - INFO -   num_workers = 8
2025-09-22 23:01:42,738 - INFO -   output_dir = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/training_gradient_evaluator_single_loss_parallel/output_parallel_8_workers_trial_2
2025-09-22 23:01:42,738 - INFO -   root_dir = None
2025-09-22 23:01:42,738 - INFO -   seed = 1337
2025-09-22 23:01:42,738 - INFO -   time_limit_seconds = 6300
2025-09-22 23:01:42,738 - INFO -   weight_decay = 0.0
2025-09-22 23:01:42,738 - INFO -   zero_aug_train = False
2025-09-22 23:01:43,424 - INFO - Loaded TIMM pretrained weights for mobilenetv3_small_100.lamb_in1k
2025-09-22 23:01:43,424 - INFO - pretrained_cfg.url=https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/mobilenetv3_small_100_lamb-266a294c.pth hf_hub_id=timm/mobilenetv3_small_100.lamb_in1k
2025-09-22 23:01:43,712 - INFO - Training configuration:
2025-09-22 23:01:43,712 - INFO -   lr = 0.0001
2025-09-22 23:01:43,712 - INFO -   weight_decay = 0.0
2025-09-22 23:01:43,712 - INFO -   max_steps = 10000
2025-09-22 23:01:43,713 - INFO -   epsilon = 0.001
2025-09-22 23:01:43,713 - INFO -   device = cuda
2025-09-22 23:01:43,713 - INFO -   use_amp = True
2025-09-22 23:01:43,713 - INFO -   amp_dtype = None
2025-09-22 23:01:43,713 - INFO -   gradient_clip_norm = 1.0
2025-09-22 23:02:14,023 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04380533/ILSVRC2012_val_00027143.JPEG reached epsilon at step 774, loss sum: 176.4880, final loss: 0.00096464, weight distance: 0.0201
2025-09-22 23:02:25,431 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02095570/ILSVRC2012_val_00005060.JPEG reached epsilon at step 236, loss sum: 154.1085, final loss: 0.00099182, weight distance: 0.0145
2025-09-22 23:02:37,034 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n07871810/ILSVRC2012_val_00026959.JPEG reached epsilon at step 175, loss sum: 119.1035, final loss: 0.00099850, weight distance: 0.0130
2025-09-22 23:03:02,306 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01773797/ILSVRC2012_val_00011328.JPEG reached epsilon at step 311, loss sum: 42.1062, final loss: 0.00098610, weight distance: 0.0176
2025-09-22 23:03:18,177 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01667114/ILSVRC2012_val_00038527.JPEG reached epsilon at step 412, loss sum: 158.1835, final loss: 0.00099277, weight distance: 0.0212
2025-09-22 23:03:31,679 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04270147/ILSVRC2012_val_00038978.JPEG reached epsilon at step 328, loss sum: 197.5033, final loss: 0.00099564, weight distance: 0.0094
2025-09-22 23:03:51,324 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04328186/ILSVRC2012_val_00039517.JPEG reached epsilon at step 563, loss sum: 67.2140, final loss: 0.00099850, weight distance: 0.0155
2025-09-22 23:04:01,722 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02226429/ILSVRC2012_val_00026081.JPEG reached epsilon at step 288, loss sum: 49.1947, final loss: 0.00099468, weight distance: 0.0153
2025-09-22 23:04:11,583 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04548280/ILSVRC2012_val_00018976.JPEG reached epsilon at step 268, loss sum: 120.5789, final loss: 0.00099945, weight distance: 0.0181
2025-09-22 23:04:21,705 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04579145/ILSVRC2012_val_00038095.JPEG reached epsilon at step 288, loss sum: 165.9231, final loss: 0.00099659, weight distance: 0.0122
2025-09-22 23:04:33,441 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04009552/ILSVRC2012_val_00001989.JPEG reached epsilon at step 340, loss sum: 277.3083, final loss: 0.00099087, weight distance: 0.0124
2025-09-22 23:05:10,650 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04560804/ILSVRC2012_val_00034498.JPEG reached epsilon at step 1129, loss sum: 335.8899, final loss: 0.00098896, weight distance: 0.0220
2025-09-22 23:05:18,889 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02963159/ILSVRC2012_val_00003718.JPEG reached epsilon at step 230, loss sum: 72.0280, final loss: 0.00099277, weight distance: 0.0087
2025-09-22 23:05:40,923 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04239074/ILSVRC2012_val_00006471.JPEG reached epsilon at step 645, loss sum: 157.7586, final loss: 0.00099659, weight distance: 0.0164
2025-09-22 23:05:47,778 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03854065/ILSVRC2012_val_00036673.JPEG reached epsilon at step 178, loss sum: 71.7904, final loss: 0.00097513, weight distance: 0.0133
2025-09-22 23:06:00,699 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04037443/ILSVRC2012_val_00048516.JPEG reached epsilon at step 357, loss sum: 110.9018, final loss: 0.00097656, weight distance: 0.0148
