2025-09-22 21:52:49,529 - INFO - Parsed arguments:
2025-09-22 21:52:49,529 - INFO -   amp_dtype = None
2025-09-22 21:52:49,529 - INFO -   bars_npy = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/bars/geq6wrong_21017_geq6correct_1525_imagenet.npy
2025-09-22 21:52:49,529 - INFO -   cka_layer_fraction = 0.05
2025-09-22 21:52:49,529 - INFO -   current_worker = 1
2025-09-22 21:52:49,529 - INFO -   deterministic = True
2025-09-22 21:52:49,529 - INFO -   device = cuda
2025-09-22 21:52:49,529 - INFO -   epsilon = 0.001
2025-09-22 21:52:49,529 - INFO -   examples_csv = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/bars/geq6wrong_21017_geq6correct_1525_imagenet_examples_ammended.csv
2025-09-22 21:52:49,529 - INFO -   explicit_examples_for_training = None
2025-09-22 21:52:49,529 - INFO -   grad_clip_norm = 1.0
2025-09-22 21:52:49,529 - INFO -   hierarchy_json = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/bars/imagenet_synset_hierarchy.json
2025-09-22 21:52:49,529 - INFO -   imagenet_models_csv = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/bars/imagenet_models.csv
2025-09-22 21:52:49,529 - INFO -   lr = 0.0001
2025-09-22 21:52:49,529 - INFO -   max_examples = 50000
2025-09-22 21:52:49,529 - INFO -   max_steps_per_example = 10000
2025-09-22 21:52:49,529 - INFO -   model_csv_name = mobilenetv3_small_100_224_lamb_imagenet_1k
2025-09-22 21:52:49,530 - INFO -   model_name = mobilenetv3_small_100.lamb_in1k
2025-09-22 21:52:49,530 - INFO -   no_amp = False
2025-09-22 21:52:49,530 - INFO -   num_workers = 8
2025-09-22 21:52:49,530 - INFO -   output_dir = /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/training_gradient_evaluator_single_loss_parallel/output_parallel_8_workers_trial_2
2025-09-22 21:52:49,530 - INFO -   root_dir = None
2025-09-22 21:52:49,530 - INFO -   seed = 1337
2025-09-22 21:52:49,530 - INFO -   time_limit_seconds = 6300
2025-09-22 21:52:49,530 - INFO -   weight_decay = 0.0
2025-09-22 21:52:49,530 - INFO -   zero_aug_train = False
2025-09-22 21:52:50,133 - INFO - Loaded TIMM pretrained weights for mobilenetv3_small_100.lamb_in1k
2025-09-22 21:52:50,133 - INFO - pretrained_cfg.url=https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/mobilenetv3_small_100_lamb-266a294c.pth hf_hub_id=timm/mobilenetv3_small_100.lamb_in1k
2025-09-22 21:52:50,557 - INFO - Training configuration:
2025-09-22 21:52:50,557 - INFO -   lr = 0.0001
2025-09-22 21:52:50,557 - INFO -   weight_decay = 0.0
2025-09-22 21:52:50,557 - INFO -   max_steps = 10000
2025-09-22 21:52:50,557 - INFO -   epsilon = 0.001
2025-09-22 21:52:50,557 - INFO -   device = cuda
2025-09-22 21:52:50,557 - INFO -   use_amp = True
2025-09-22 21:52:50,557 - INFO -   amp_dtype = None
2025-09-22 21:52:50,557 - INFO -   gradient_clip_norm = 1.0
2025-09-22 21:52:56,537 - INFO - CKA layer subset: selecting 4/88 layers (~5%)
2025-09-22 21:53:02,397 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00003967.JPEG reached epsilon at step 138, loss sum: 248.8968, final loss: 0.00093269, weight distance: 0.0100
2025-09-22 21:53:05,418 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01950731/ILSVRC2012_val_00031822.JPEG reached epsilon at step 84, loss sum: 10.2798, final loss: 0.00098419, weight distance: 0.0060
2025-09-22 21:53:13,418 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02939185/ILSVRC2012_val_00010201.JPEG reached epsilon at step 310, loss sum: 8.7536, final loss: 0.00097513, weight distance: 0.0052
2025-09-22 21:53:18,136 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02815834/ILSVRC2012_val_00044110.JPEG reached epsilon at step 172, loss sum: 103.3055, final loss: 0.00098515, weight distance: 0.0118
2025-09-22 21:53:21,431 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02412080/ILSVRC2012_val_00022185.JPEG reached epsilon at step 112, loss sum: 25.8728, final loss: 0.00096416, weight distance: 0.0050
2025-09-22 21:53:27,095 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03794056/ILSVRC2012_val_00030945.JPEG reached epsilon at step 212, loss sum: 66.6358, final loss: 0.00095272, weight distance: 0.0086
2025-09-22 21:53:30,517 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04070727/ILSVRC2012_val_00031724.JPEG reached epsilon at step 113, loss sum: 77.6019, final loss: 0.00094652, weight distance: 0.0053
2025-09-22 21:53:37,602 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03775071/ILSVRC2012_val_00015588.JPEG reached epsilon at step 269, loss sum: 49.9494, final loss: 0.00099659, weight distance: 0.0079
2025-09-22 21:53:41,648 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04485082/ILSVRC2012_val_00039923.JPEG reached epsilon at step 143, loss sum: 104.1405, final loss: 0.00095177, weight distance: 0.0108
2025-09-22 21:53:47,834 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n09193705/ILSVRC2012_val_00009451.JPEG reached epsilon at step 235, loss sum: 9.5490, final loss: 0.00098515, weight distance: 0.0067
2025-09-22 21:53:53,449 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n07760859/ILSVRC2012_val_00024711.JPEG reached epsilon at step 210, loss sum: 64.9658, final loss: 0.00095987, weight distance: 0.0140
2025-09-22 21:54:00,534 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n07875152/ILSVRC2012_val_00048823.JPEG reached epsilon at step 272, loss sum: 64.2767, final loss: 0.00099087, weight distance: 0.0124
2025-09-22 21:54:05,091 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01968897/ILSVRC2012_val_00002866.JPEG reached epsilon at step 165, loss sum: 207.1665, final loss: 0.00098038, weight distance: 0.0128
2025-09-22 21:54:09,323 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02488291/ILSVRC2012_val_00047281.JPEG reached epsilon at step 151, loss sum: 65.1673, final loss: 0.00098515, weight distance: 0.0114
2025-09-22 21:54:12,360 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04509417/ILSVRC2012_val_00025697.JPEG reached epsilon at step 101, loss sum: 11.1202, final loss: 0.00099373, weight distance: 0.0072
2025-09-22 21:54:18,209 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n07697537/ILSVRC2012_val_00003908.JPEG reached epsilon at step 220, loss sum: 40.5353, final loss: 0.00096083, weight distance: 0.0089
2025-09-22 21:54:26,824 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03777754/ILSVRC2012_val_00011982.JPEG reached epsilon at step 338, loss sum: 133.3724, final loss: 0.00099373, weight distance: 0.0129
2025-09-22 21:54:37,085 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03063599/ILSVRC2012_val_00027194.JPEG reached epsilon at step 404, loss sum: 9.6418, final loss: 0.00095701, weight distance: 0.0100
2025-09-22 21:54:42,925 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04487394/ILSVRC2012_val_00017424.JPEG reached epsilon at step 220, loss sum: 46.9967, final loss: 0.00096846, weight distance: 0.0124
2025-09-22 21:54:55,620 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01728572/ILSVRC2012_val_00018168.JPEG reached epsilon at step 511, loss sum: 77.7575, final loss: 0.00099564, weight distance: 0.0107
2025-09-22 21:55:01,877 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02105855/ILSVRC2012_val_00029456.JPEG reached epsilon at step 237, loss sum: 102.5529, final loss: 0.00099182, weight distance: 0.0161
2025-09-22 21:55:08,016 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01531178/ILSVRC2012_val_00028063.JPEG reached epsilon at step 232, loss sum: 93.4568, final loss: 0.00097370, weight distance: 0.0102
2025-09-22 21:55:22,843 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02493793/ILSVRC2012_val_00038052.JPEG reached epsilon at step 600, loss sum: 65.4304, final loss: 0.00099850, weight distance: 0.0118
2025-09-22 21:55:30,007 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02088238/ILSVRC2012_val_00020930.JPEG reached epsilon at step 275, loss sum: 17.9357, final loss: 0.00099945, weight distance: 0.0102
2025-09-22 21:55:40,596 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03729826/ILSVRC2012_val_00034339.JPEG reached epsilon at step 420, loss sum: 107.1766, final loss: 0.00098610, weight distance: 0.0118
2025-09-22 21:55:47,009 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03372029/ILSVRC2012_val_00026483.JPEG reached epsilon at step 244, loss sum: 59.1844, final loss: 0.00099564, weight distance: 0.0125
2025-09-22 21:55:52,904 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04423845/ILSVRC2012_val_00026002.JPEG reached epsilon at step 221, loss sum: 99.6274, final loss: 0.00096607, weight distance: 0.0104
2025-09-22 21:55:57,845 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02361337/ILSVRC2012_val_00038028.JPEG reached epsilon at step 182, loss sum: 36.5880, final loss: 0.00097466, weight distance: 0.0091
2025-09-22 21:56:01,687 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03223299/ILSVRC2012_val_00007119.JPEG reached epsilon at step 135, loss sum: 60.7703, final loss: 0.00098324, weight distance: 0.0077
2025-09-22 21:56:06,593 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04467665/ILSVRC2012_val_00045032.JPEG reached epsilon at step 180, loss sum: 190.2842, final loss: 0.00094557, weight distance: 0.0115
2025-09-22 21:56:10,283 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04557648/ILSVRC2012_val_00012525.JPEG reached epsilon at step 128, loss sum: 69.6853, final loss: 0.00097942, weight distance: 0.0090
2025-09-22 21:56:13,759 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04542943/ILSVRC2012_val_00034550.JPEG reached epsilon at step 119, loss sum: 122.0029, final loss: 0.00096560, weight distance: 0.0090
2025-09-22 21:56:16,580 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01675722/ILSVRC2012_val_00011120.JPEG reached epsilon at step 91, loss sum: 64.1447, final loss: 0.00096607, weight distance: 0.0057
2025-09-22 21:56:21,711 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02096437/ILSVRC2012_val_00005365.JPEG reached epsilon at step 189, loss sum: 46.3399, final loss: 0.00099850, weight distance: 0.0097
2025-09-22 21:56:25,212 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03482405/ILSVRC2012_val_00010442.JPEG reached epsilon at step 120, loss sum: 40.7880, final loss: 0.00099754, weight distance: 0.0084
2025-09-22 21:56:29,873 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02096051/ILSVRC2012_val_00033963.JPEG reached epsilon at step 169, loss sum: 26.1983, final loss: 0.00099945, weight distance: 0.0100
2025-09-22 21:56:32,308 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04099969/ILSVRC2012_val_00037756.JPEG reached epsilon at step 75, loss sum: 20.3090, final loss: 0.00098038, weight distance: 0.0050
2025-09-22 21:56:36,432 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02641379/ILSVRC2012_val_00031143.JPEG reached epsilon at step 147, loss sum: 20.1423, final loss: 0.00099277, weight distance: 0.0096
2025-09-22 21:56:51,259 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03935335/ILSVRC2012_val_00012052.JPEG reached epsilon at step 599, loss sum: 552.5898, final loss: 0.00098515, weight distance: 0.0115
2025-09-22 21:57:02,097 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02481823/ILSVRC2012_val_00049902.JPEG reached epsilon at step 431, loss sum: 135.5937, final loss: 0.00095844, weight distance: 0.0080
2025-09-22 21:57:05,321 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04067472/ILSVRC2012_val_00007645.JPEG reached epsilon at step 109, loss sum: 60.9615, final loss: 0.00096941, weight distance: 0.0087
2025-09-22 21:57:11,211 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01494475/ILSVRC2012_val_00020418.JPEG reached epsilon at step 222, loss sum: 102.5708, final loss: 0.00098419, weight distance: 0.0117
2025-09-22 21:57:15,417 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04162706/ILSVRC2012_val_00024473.JPEG reached epsilon at step 150, loss sum: 197.9907, final loss: 0.00097942, weight distance: 0.0079
2025-09-22 21:57:25,191 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04133789/ILSVRC2012_val_00028976.JPEG reached epsilon at step 386, loss sum: 143.9937, final loss: 0.00096941, weight distance: 0.0131
2025-09-22 21:57:35,279 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04357314/ILSVRC2012_val_00014837.JPEG reached epsilon at step 399, loss sum: 140.7336, final loss: 0.00099850, weight distance: 0.0153
2025-09-22 21:57:43,103 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00021651.JPEG reached epsilon at step 304, loss sum: 101.8245, final loss: 0.00097752, weight distance: 0.0100
2025-09-22 21:57:47,301 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03388183/ILSVRC2012_val_00030495.JPEG reached epsilon at step 151, loss sum: 45.7925, final loss: 0.00097847, weight distance: 0.0058
2025-09-22 21:57:51,916 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02840245/ILSVRC2012_val_00005453.JPEG reached epsilon at step 168, loss sum: 101.5882, final loss: 0.00099182, weight distance: 0.0128
2025-09-22 21:57:58,119 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01689811/ILSVRC2012_val_00009907.JPEG reached epsilon at step 235, loss sum: 101.1445, final loss: 0.00099373, weight distance: 0.0091
2025-09-22 21:58:02,522 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04141327/ILSVRC2012_val_00027138.JPEG reached epsilon at step 159, loss sum: 39.2285, final loss: 0.00097275, weight distance: 0.0116
2025-09-22 21:58:18,104 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02111500/ILSVRC2012_val_00023003.JPEG reached epsilon at step 631, loss sum: 35.7493, final loss: 0.00098801, weight distance: 0.0172
2025-09-22 21:58:23,982 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02114367/ILSVRC2012_val_00014508.JPEG reached epsilon at step 221, loss sum: 26.5605, final loss: 0.00099182, weight distance: 0.0133
2025-09-22 21:58:28,663 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00021475.JPEG reached epsilon at step 170, loss sum: 133.3462, final loss: 0.00098610, weight distance: 0.0082
