rank,image_path
3385,3385_ILSVRC2012_val_00010934.JPEG
3898,3898_ILSVRC2012_val_00018021.JPEG
5578,5578_ILSVRC2012_val_00007012.JPEG
14228,14228_ILSVRC2012_val_00006176.JPEG
16306,16306_ILSVRC2012_val_00002183.JPEG
19062,19062_ILSVRC2012_val_00035248.JPEG
24552,24552_ILSVRC2012_val_00042327.JPEG
26169,26169_ILSVRC2012_val_00006379.JPEG
28178,28178_ILSVRC2012_val_00016479.JPEG
29041,29041_ILSVRC2012_val_00043513.JPEG
30268,30268_ILSVRC2012_val_00036867.JPEG
30884,30884_ILSVRC2012_val_00016935.JPEG
31448,31448_ILSVRC2012_val_00028578.JPEG
33204,33204_ILSVRC2012_val_00000459.JPEG
33640,33640_ILSVRC2012_val_00025093.JPEG
34844,34844_ILSVRC2012_val_00036149.JPEG
35106,35106_ILSVRC2012_val_00041552.JPEG
35577,35577_ILSVRC2012_val_00003680.JPEG
37806,37806_ILSVRC2012_val_00026564.JPEG
38182,38182_ILSVRC2012_val_00025286.JPEG
39586,39586_ILSVRC2012_val_00017250.JPEG
40523,40523_ILSVRC2012_val_00007615.JPEG
41332,41332_ILSVRC2012_val_00008605.JPEG
41630,41630_ILSVRC2012_val_00022297.JPEG
41960,41960_ILSVRC2012_val_00005367.JPEG
42001,42001_ILSVRC2012_val_00048494.JPEG
42530,42530_ILSVRC2012_val_00008482.JPEG
42589,42589_ILSVRC2012_val_00034048.JPEG
43121,43121_ILSVRC2012_val_00031604.JPEG
43486,43486_ILSVRC2012_val_00047517.JPEG
43553,43553_ILSVRC2012_val_00017761.JPEG
43709,43709_ILSVRC2012_val_00005892.JPEG
43783,43783_ILSVRC2012_val_00011134.JPEG
45362,45362_ILSVRC2012_val_00036598.JPEG
45824,45824_ILSVRC2012_val_00043921.JPEG
45955,45955_ILSVRC2012_val_00036510.JPEG
46048,46048_ILSVRC2012_val_00042967.JPEG
46062,46062_ILSVRC2012_val_00029320.JPEG
46175,46175_ILSVRC2012_val_00030346.JPEG
46896,46896_ILSVRC2012_val_00019321.JPEG
47197,47197_ILSVRC2012_val_00023651.JPEG
47258,47258_ILSVRC2012_val_00002174.JPEG
48852,48852_ILSVRC2012_val_00007341.JPEG
48870,48870_ILSVRC2012_val_00038953.JPEG
49248,49248_ILSVRC2012_val_00049070.JPEG
49380,49380_ILSVRC2012_val_00009722.JPEG
49410,49410_ILSVRC2012_val_00011933.JPEG
49540,49540_ILSVRC2012_val_00034742.JPEG
49944,49944_ILSVRC2012_val_00016010.JPEG
49997,49997_ILSVRC2012_val_00036840.JPEG
